"","pop","fun","family","temp","rep","date","stage","num","count","per","per_arc","fail","fail_arc","per_arc_pi","per_log"
"2385","MX","Control","Control","RT",2385,"D124",1,164,50,30.4878048780488,0.584949921244643,69.5121951219512,0.985846405550253,33.515161713828,3.44960032414233
"2386","MX","Control","Control","RT",2386,"D124",1,0,0,0,0,100,1.5707963267949,0,0
"2387","MX","Control","Control","RT",2387,"D124",1,12,3,25,0.523598775598299,75,1.0471975511966,30,3.25809653802148
"2388","MX","Control","Control","RT",2388,"D124",1,31,6,19.3548387096774,0.455533356978361,80.6451612903226,1.11526296981654,26.1001387822864,3.01331865805607
"2389","MX","Control","Control","RT",2389,"D124",1,31,0,0,0,100,1.5707963267949,0,0
"2390","MX","Control","Control","RT",2390,"D124",1,36,5,13.8888888888889,0.381893248198916,86.1111111111111,1.18890307859598,21.8808713463399,2.70061522261469
"2391","MX","Control","Control","GC",2391,"D124",1,119,26,21.8487394957983,0.486377269186736,78.1512605042017,1.08441905760816,27.8673647754983,3.12889595152094
"2392","MX","Control","Control","GC",2392,"D124",1,90,32,35.5555555555556,0.638865144235411,64.4444444444444,0.931931182559485,36.6042764427057,3.59883317342915
"2393","MX","Control","Control","GC",2393,"D124",1,0,0,0,0,100,1.5707963267949,0,0
"2394","MX","Control","Control","GC",2394,"D124",1,0,0,0,0,100,1.5707963267949,0,0
"2395","MX","Control","Control","GC",2395,"D124",1,142,56,39.4366197183099,0.678962334975182,60.5633802816901,0.891833991819715,38.9016762424256,3.69973580307975
"2396","MX","Control","Control","GC",2396,"D124",1,15,12,80,1.10714871779409,20,0.463647609000806,63.434948822922,4.39444915467244
"2397","MX","Control","Control","GC",2397,"D124",1,37,13,35.1351351351351,0.634467808877101,64.8648648648649,0.936328517917796,36.3523276855708,3.58726566445772
"2398","MX","Control","Control","GC",2398,"D124",1,48,21,43.75,0.722734247813416,56.25,0.848062078981481,41.4096221092709,3.80109144472086
"2399","MX","Control","Control","GC",2399,"D124",1,44,19,43.1818181818182,0.717003249935325,56.8181818181818,0.853793076859571,41.0812601184579,3.78831335110212
"2400","MX","Control","Control","GC",2400,"D124",1,23,9,39.1304347826087,0.675827633898682,60.8695652173913,0.894968692896215,38.722071100707,3.6921350185737
